filename,weighted
2818_111814,0.05065370704128466
2818_125018,0.038291643204379076
2818_127341,0.04866015849818453
2818_130995,0.020831231381042457
2828_112677,0.6882956781306406
2828_114310,0.6686310713363437
2845_114050,0.04623412779422294
2845_114071,0.060915400734543226
2855_114552,0.039297538473774096
2895_116710,0.07241011789654478
2895_116842,0.05135999180935092
2895_117002,0.09323638087940389
2895_118770,0.08682415497534891
2895_122477,0.06995975571421659
2895_134661,0.07017903523603453
2895_150951,0.0730011287113097
2895_153172,0.07745240888676616
2895_155026,0.08090473437048627
2895_159563,0.06493181943252903
2895_164223,0.06093635514477205
2896_116723,0.7277383266298272
2896_116915,0.6528970115298379
2896_117063,0.8503707666621978
2896_117226,0.7099752138793426
2896_127444,0.6335937265325927
2896_149574,0.6889457225058607
2896_154846,0.7920344938612311
2905_117172,0.7874683398477482
2920_117810,0.7072808310463373
2945_118999,0.03208464611650667
2963_119968,0.025330560152260713
2997_122164,0.590966655253491
2997_125114,0.5722975944280276
2997_125301,0.6314520565794196
3017_123358,0.038931184366962066
3017_123436,0.02468913054451939
3056_125389,0.6790219857668152
3056_130465,0.7195824268573017
3078_126726,0.6350736775836882
3078_126855,0.6258587166868711
3089_127556,0.055382021529708336
3097_128077,0.719184257895458
3097_128114,0.693231441959589
3101_128204,0.03027109899185511
3101_138803,0.011088566087616209
3101_140562,0.028424887920465988
3101_142267,0.02695611716469904
3101_143932,0.02759399249775453
3101_145494,0.03492643289748493
3101_147434,0.015848506186161498
3128_129602,0.7256067244017383
3128_130682,0.7327758167136093
3128_142015,0.7349199302874907
3137_130256,0.06272387810740412
3137_134707,0.06228891574733508
3137_138391,0.04950337706528874
3137_143296,0.062228705892346914
3137_146794,0.10316751780225066
3137_148607,0.051418113342624305
3137_154919,0.05599938689318463
3210_132833,0.7666350993816088
3210_137424,0.7596469328460236
3210_142152,0.763757850261438
3210_161286,0.7042346187257817
3210_166202,0.7017610592529141
3232_133919,0.6785288763094454
3249_134644,0.6270016441803198
3250_134718,0.7057997556284042
3251_134735,0.6285800276548256
3269_135382,0.09743883505818407
3275_135628,0.04008234500988195
3280_135793,0.06002366997067707
3294_136178,0.03936042558203378
3295_136188,0.055722904987293605
3295_136200,0.057583995741502594
3316_136794,0.060387786431617047
3332_137255,0.053731808183045696
3332_138097,0.06368048021359567
3332_141320,0.054411081348818176
3332_159293,0.014504200931063279
3332_163098,0.00011410826230763999
3375_138681,0.07204723002632135
3386_139167,0.6417627411693769
3406_140173,0.05400105185752288
3412_140718,0.00957048986517412
3413_140732,0.06353628985890761
3432_141806,0.03834693251919252
3432_144006,0.03189181386530307
3432_152034,0.02418445204896419
3505_145386,0.7075665003466889
3507_145453,0.6375538747614353
3519_145969,0.7573443201537989
3519_146347,0.7774975094312324
3519_148314,0.7227465284303697
3519_148571,0.8183215341334857
3519_153113,0.7887205766537556
3519_157441,0.7657834218920399
3519_160917,0.7971790706000162
3519_166567,0.8169712482708638
3525_146329,0.0689860812101942
3542_147412,0.23604151894457917
3542_149292,0.2593053701989799
3542_157192,0.4996539920209254
3542_159751,0.27921838447152353
3547_147740,0.017555204647593373
3547_149476,0.08669236621650564
3558_148375,0.043937691672291626
3558_151754,0.038464164441423476
3558_157333,0.044777325259738
3558_163586,0.016726029356203
3558_165280,0.05741021070406022
3560_148430,0.6882054605945164
3585_149565,0.7945818166447643
3585_152730,0.7717191252211932
3585_156682,0.7779369361180604
3585_156877,0.7890586017410792
3585_162175,0.87558814685535
3590_149859,0.07282350020247551
3590_152213,0.06190583339469246
3611_150752,0.1170182376532325
3611_155043,0.19457753233399538
3611_163958,0.18116698615957996
3625_151723,0.734599361157898
3625_161235,0.6690550110486744
3639_152497,0.6501644547991752
3653_152923,0.6094337717990896
3653_153450,0.6615208791303447
3653_157261,0.6038071348447621
3665_153545,0.6948058955285189
3667_153600,0.7048577966493202
3693_154379,0.6699729960427747
3703_154789,0.6163811140625779
3716_155275,0.7394610318453979
3716_155281,0.8466372788661328
3723_155603,0.7229205962766572
3735_156030,0.04703212162462272
3735_157496,0.09482775414705734
